标题,链接,房屋总价,房屋户型,房本面积,房屋朝向,所在楼层,装修情况,产权年限,建筑年代,房屋类型,交易权属,参考首付
新上的房子，御观邸300万的一套跃层！只有一套！ ,http://hz.58.com/ershoufang/33499842828879x.shtml,330                                万（单价37078                                元/㎡）,3室2厅2卫,89㎡,南北,高层/共32层,豪华装修,70年,2010年,普通住宅,商品房,99                                万（月供9470元/月）
拱墅区 中国铁建国际 地铁口精装LOFT公寓 万 ,http://hz.58.com/ershoufang/33446043880635x.shtml,93                                万（单价25833                                元/㎡）,1室1厅1卫,36㎡,南,中层/共26层,豪华装修,40年,2015年,公寓,商品房,27.9                                万（月供2668元/月）
"在寂静中品味,在喧闹中生活,此房深情并茂 超 ",http://hz.58.com/ershoufang/33478030108331x.shtml,400                                万（单价28571                                元/㎡）,4室2厅2卫,140㎡,南北,中层/共6层,豪华装修,70年,2008年,普通住宅,商品房,120                                万（月供11481元/月）
相江公寓新出好房，简装无税，房东置换大房，看房方 ,http://hz.58.com/ershoufang/33510703507249x.shtml,265                                万（单价30113                                元/㎡）,3室2厅2卫,88㎡,南,中层/共26层,豪华装修,70年,2012年,普通住宅,商品房,79.5                                万（月供7604元/月）
杭州钱江新城CBD板块性建筑，彰显您身份与地位的 ,http://hz.58.com/ershoufang/33508778327884x.shtml,226                                万（单价35312                                元/㎡）,1室2厅1卫,64㎡,南,低层/共33层,豪华装修,70年,2017年,公寓,商品房,67.8                                万（月供6487元/月）
火车南站《星南站》首开，LOFT精装公寓，萧山南 ,http://hz.58.com/ershoufang/33510393450409x.shtml,80                                万（单价19512                                元/㎡）,2室2厅1卫,41㎡,南北,高层/共21层,豪华装修,40年,2017年,公寓,商住两用,24                                万（月供2297元/月）
嘉润公馆，一线江景，精装交付，世界峰会，三地铁  ,http://hz.58.com/ershoufang/33499830424138x.shtml,859                                万（单价31697                                元/㎡）,5室2厅3卫,271㎡,南,中层/共45层,豪华装修,50年,2015年,普通住宅,商品房,257.7                                万（月供24652元/月）
滨江一线江景，酒店式公寓loft结构，精装标准4 ,http://hz.58.com/ershoufang/33475496037327x.shtml,195                                万（单价34210                                元/㎡）,2室2厅1卫,57㎡,南北,中层/共24层,豪华装修,40年,2016年,公寓,商品房,58.5                                万（月供5597元/月）
春天电梯房东边套，豪装带双车位，四房，均价才1. ,http://hz.58.com/ershoufang/33497116258248x.shtml,350                                万（单价18716                                元/㎡）,4室2厅2卫,187㎡,南北,高层/共11层,豪华装修,70年,2012年,普通住宅,商品房,105                                万（月供10044元/月）
钱江世纪城，奥体O纪元，精装修地铁口公寓送阳台， ,http://hz.58.com/ershoufang/33509162845372x.shtml,102                                万（单价26842                                元/㎡）,1室2厅1卫,38㎡,南,中层/共28层,豪华装修,70年,2016年,普通住宅,商品房,30.6                                万（月供2926元/月）
西湖文化广场地铁边！婚房精装大两房，朝南阳光好！ ,http://hz.58.com/ershoufang/33483972356158x.shtml,195                                万（单价34821                                元/㎡）,2室1厅1卫,56㎡,南北,中层/共6层,豪华装修,70年,2000年,普通住宅,商品房,58.5                                万（月供5597元/月）
万融城：双地铁口 精装loft两房！城北三大产业 ,http://hz.58.com/ershoufang/33509167229888x.shtml,105                                万（单价24418                                元/㎡）,2室1厅1卫,43㎡,南,低层/共20层,豪华装修,40年,2010年,普通住宅,商住两用,31.5                                万（月供3012元/月）
绿城玉园 临平高端住宅 性价比高 豪华装修送家具 ,http://hz.58.com/ershoufang/33509141734317x.shtml,535                                万（单价31656                                元/㎡）,3室2厅2卫,169㎡,南北,低层/共28层,豪华装修,70年,2013年,普通住宅,商品房,160.5                                万（月供15355元/月）
"新出水起苑 大两房 精装30万 送家具家电,公园 ",http://hz.58.com/ershoufang/33495194665406x.shtml,260                                万（单价26262                                元/㎡）,2室2厅1卫,99㎡,南,中层/共19层,豪华装修,70年,2006年,普通住宅,商品房,78                                万（月供7463元/月）
西溪堂！淘宝城旁，55方智能精装二房，3号5号线 ,http://hz.58.com/ershoufang/33508041713741x.shtml,76                                万（单价16888                                元/㎡）,1室1厅1卫,45㎡,南北,中层/共26层,豪华装修,40年,2016年,公寓,商住两用,22.8                                万（月供2180元/月）
复地壹中心特价房，买房送苹果X精装现房双地铁口旁 ,http://hz.58.com/ershoufang/33508035939525x.shtml,76                                万（单价16521                                元/㎡）,1室1厅1卫,46㎡,南北,中层/共22层,豪华装修,40年,2016年,公寓,商住两用,22.8                                万（月供2180元/月）
天地名校房出售，大阳台，有车位，房东诚心出售 ,http://hz.58.com/ershoufang/33507449049030x.shtml,300                                万（单价35859                                元/㎡）,3室2厅1卫,83.66㎡,南,中层/共6层,豪华装修,70年,2000年,普通住宅,商品房,90                                万（月供8611元/月）
奥体 全明边套户型送30万装修送车位钱江世纪城  ,http://hz.58.com/ershoufang/33486596956719x.shtml,380                                万（单价44186                                元/㎡）,3室2厅1卫,86㎡,南,高层/共23层,豪华装修,70年,2015年,普通住宅,商品房,114                                万（月供10907元/月）
杭州拱墅CBD 双地T精装微 中交财富 周边房价 ,http://hz.58.com/ershoufang/33499991199816x.shtml,151.2                                万（单价26923                                元/㎡）,2室1厅1卫,56.16㎡,南北,高层/共20层,豪华装修,70年,2018年,普通住宅,商品房,45.36                                万（月供4338元/月）
南湖旁豪华装修3房2卫 带车库储藏室 无税 性价 ,http://hz.58.com/ershoufang/33507301435841x.shtml,300                                万（单价27777                                元/㎡）,3室2厅2卫,108㎡,南北,低层/共6层,豪华装修,70年,2006年,普通住宅,商品房,90                                万（月供8611元/月）
帝景现代城民用水电40万起精装5.3米层高lof ,http://hz.58.com/ershoufang/33365654683211x.shtml,115                                万（单价13529                                元/㎡）,3室2厅3卫,85㎡,南,中层/共17层,豪华装修,70年,2016年,普通住宅,商品房,34.5                                万（月供3301元/月）
茶叶市场 一楼抬高带30方大院 三房格局 两房朝 ,http://hz.58.com/ershoufang/33507136595792x.shtml,328                                万（单价36853                                元/㎡）,3室2厅1卫,89㎡,南,低层/共7层,豪华装修,70年,1995年,普通住宅,商品房,98.4                                万（月供9412元/月）
