['粤Y585R0奇瑞牌小型汽车', '//sf.taobao.com/sf_item/564696196957.htm', 'failure']
['江铃牌陆风X80小型普通客车一辆', '//sf.taobao.com/sf_item/564422925546.htm', 'failure']
['中联牌泵车1台，车架号为：JALX9F4Y6C7006726', '//sf.taobao.com/sf_item/564435369997.htm', 'failure']
['湘G93528五菱牌轻型普通货车一辆', '//sf.taobao.com/sf_item/564435729628.htm', 'failure']
['车牌号为浙A9FH29号的江铃牌轻型普通货车一辆（无指标）', '//sf.taobao.com/sf_item/564437265405.htm', 'failure']
['长城牌小型普通客车一辆', '//sf.taobao.com/sf_item/564438601607.htm', 'failure']
['车牌号为闽ALL633起亚牌的小型客车一辆', '//sf.taobao.com/sf_item/564443009703.htm', 'failure']
['车牌号为赣GQ1663的歌诗图牌小型轿车', '//sf.taobao.com/sf_item/564445613956.htm', 'failure']
['苏KJ2671水泥搅拌车一辆', '//sf.taobao.com/sf_item/564508674291.htm', 'failure']
['鲁LEM563号牌车辆', '//sf.taobao.com/sf_item/564571003828.htm', 'failure']
['车牌号为鲁AE5Q59吉利帝豪车辆', '//sf.taobao.com/sf_item/564581155081.htm', 'failure']
['一辆丰田牌豫S09911轿车', '//sf.taobao.com/sf_item/564613404400.htm', 'failure']
['党万海所有的沧州临港宏泰运输队名下登记的车牌号为冀JB0127解放牌厢式运输车', '//sf.taobao.com/sf_item/564618700837.htm', 'failure']
['闽G31969海马牌轿车', '//sf.taobao.com/sf_item/564718777406.htm', 'failure']
['蒙KTE366丰田轿车', '//sf.taobao.com/sf_item/564800926153.htm', 'failure']
['鲁JZZ777宝马牌BMW7301EL小型轿车', '//sf.taobao.com/sf_item/564873103368.htm', 'failure']
['（破）镇江韦岗铁矿有限公司苏L05696桑塔纳3000一辆', '//sf.taobao.com/sf_item/564243881155.htm', 'failure']
['（破）镇江韦岗铁矿有限公司车牌号苏L06979桑塔纳轿车一辆', '//sf.taobao.com/sf_item/564245565435.htm', 'failure']
['北京牌BJ7150C5E小型轿车', '//sf.taobao.com/sf_item/564246737430.htm', 'failure']
['北京牌BJ7131B3D小型轿车', '//sf.taobao.com/sf_item/564247209547.htm', 'failure']
['（破）镇江韦岗铁矿有限公司车牌号苏LM7871长城牌货车一辆', '//sf.taobao.com/sf_item/564255129787.htm', 'failure']
['湘L78110中型自卸货车', '//sf.taobao.com/sf_item/564307705008.htm', 'failure']
['宁AGZ740号长城牌小型普通客车', '//sf.taobao.com/sf_item/564320755548.htm', 'failure']
['（破）镇江韦岗铁矿有限公司车牌号苏L07096桑塔纳3000一辆', '//sf.taobao.com/sf_item/564325062219.htm', 'failure']
['（破）镇江韦岗铁矿有限公司车牌号苏L07996桑塔纳3000一辆', '//sf.taobao.com/sf_item/564404879733.htm', 'failure']
['（破）镇江韦岗铁矿有限公司车牌号苏L07296桑塔纳一辆', '//sf.taobao.com/sf_item/564405219593.htm', 'failure']
['陕C8446B号长安牌白色小型面包车', '//sf.taobao.com/sf_item/564686045272.htm', 'failure']
['皖KC0675的福田牌小汽车', '//sf.taobao.com/sf_item/564699629569.htm', 'failure']
['车牌为赣CN9313福田牌轻型非载货专项工作车', '//sf.taobao.com/sf_item/564757914635.htm', 'failure']
['苏KC6891雪佛兰牌轿车一辆', '//sf.taobao.com/sf_item/564770862567.htm', 'failure']
['凯迪拉克牌1G6DF57T小型轿车', '//sf.taobao.com/sf_item/564790122456.htm', 'failure']
['鲁QE856N荣威牌小型轿车', '//sf.taobao.com/sf_item/564415627095.htm', 'failure']
['赣ER8333奔驰ML350汽车', '//sf.taobao.com/sf_item/561704765641.htm', 'failure']
['卢允照名下的闽C5D937荣威牌小车一部', '//sf.taobao.com/sf_item/562053998603.htm', 'failure']
['闽FK6380号汽车', '//sf.taobao.com/sf_item/562055956409.htm', 'failure']
['云AU7382号小型面包车', '//sf.taobao.com/sf_item/562183549594.htm', 'failure']
['鲁HJM012英伦牌轿车', '//sf.taobao.com/sf_item/562273370088.htm', 'failure']
['闽FEE223号汽车', '//sf.taobao.com/sf_item/562278115338.htm', 'failure']
['闽FJ7680号汽车', '//sf.taobao.com/sf_item/562320019203.htm', 'failure']
['奔腾牌X80型轿车一辆', '//sf.taobao.com/sf_item/563288549843.htm', 'failure']
['丰镇市人民法院关于拍卖被执行人刘召中所有的吉利美日牌一辆', '//sf.taobao.com/sf_item/563556380524.htm', 'failure']
['牌照号为津KZQ300东风日产牌小型轿车一辆', '//sf.taobao.com/sf_item/563575925092.htm', 'failure']
['海虹牌大型专项作业车', '//sf.taobao.com/sf_item/563628289218.htm', 'failure']
['被执行人岑东萍所有的桂B8V418号福特锐界小客车一辆', '//sf.taobao.com/sf_item/563775736690.htm', 'failure']
['豫NVD661号丰田牌小型轿车一辆', '//sf.taobao.com/sf_item/564058836491.htm', 'failure']
['车牌号为苏E1G7W6的北京现代牌小型轿车一辆', '//sf.taobao.com/sf_item/564061288206.htm', 'failure']
['川BMZ561林肯牌小型越野客车', '//sf.taobao.com/sf_item/564132296814.htm', 'failure']
['鲁GC8922长城牌小型普通汽车', '//sf.taobao.com/sf_item/564134309000.htm', 'failure']
['一辆车牌号为鲁J2U700荣威牌CSA7182AB轿车', '//sf.taobao.com/sf_item/564134900462.htm', 'failure']
['鲁DDF188凯迪拉克牌小型越野客车一辆（不含牌照）', '//sf.taobao.com/sf_item/564139360580.htm', 'failure']
['苏CY218K（东风牌EQ6451PF2）小型汽车', '//sf.taobao.com/sf_item/564151520656.htm', 'failure']
['车辆名称为起亚智跑，车牌号为豫SGC113', '//sf.taobao.com/sf_item/564180728312.htm', 'failure']
['豫BF1010长安牌SC1016HJ3轻型普通货车', '//sf.taobao.com/sf_item/564198856575.htm', 'failure']
['（破）车牌号为浙AV3L72的江铃牌轻型载货车壹辆（非小客车）', '//sf.taobao.com/sf_item/564212925946.htm', 'failure']
['皖KD6578通华牌汽车', '//sf.taobao.com/sf_item/564215858631.htm', 'failure']
['鲁P19175号凯迪拉克小型汽车', '//sf.taobao.com/sf_item/564249353531.htm', 'failure']
['豫A129QT号奇瑞牌轿车一辆', '//sf.taobao.com/sf_item/564281554662.htm', 'failure']
['鲁A205CK大众牌小型轿车', '//sf.taobao.com/sf_item/564283078314.htm', 'failure']
['皖KF1371号星马牌汽车', '//sf.taobao.com/sf_item/564297063691.htm', 'failure']
['皖KE6762号通华牌汽车一辆', '//sf.taobao.com/sf_item/564297579271.htm', 'failure']
